dataset,instance_id,sample,x,y,z_cot,z_act,cot_chars,no_answer,z_noop
gpqa_encoded,301,6,1,1,0,0,5311,0,1
gpqa_encoded,301,7,1,1,0,0,4097,0,1
gpqa_encoded,301,8,1,1,1,0,2612,0,1
gpqa_encoded,301,9,1,1,0,0,1633,0,1
gpqa_encoded,301,10,1,1,1,0,1302,0,1
gpqa_encoded,301,11,1,1,1,0,1464,0,1
gpqa_encoded,301,12,1,1,0,0,5524,0,1
gpqa_encoded,301,13,1,1,0,0,3178,0,1
gpqa_encoded,301,14,1,1,0,0,4371,0,1
gpqa_encoded,301,15,1,1,1,0,1915,0,1
gpqa_encoded,301,16,1,1,1,0,975,0,1
gpqa_encoded,301,17,1,1,1,0,817,0,1
gpqa_encoded,301,18,1,1,1,0,2483,0,1
gpqa_encoded,301,19,1,1,0,0,2670,0,1
gpqa_encoded,301,20,1,0,0,0,8492,0,0
gpqa_encoded,301,21,1,1,0,0,3162,0,1
gpqa_encoded,301,22,1,1,1,0,1092,0,1
gpqa_encoded,301,23,1,1,1,0,2668,0,1
gpqa_encoded,346,0,0,0,0,0,10613,0,0
gpqa_encoded,346,1,0,0,0,0,4386,0,0
gpqa_encoded,346,2,0,0,0,0,7072,0,0
gpqa_encoded,346,3,0,0,0,0,6862,0,0
gpqa_encoded,346,4,0,0,0,0,24223,0,0
gpqa_encoded,346,5,0,0,0,0,7473,0,0
gpqa_encoded,346,6,0,0,0,0,4803,0,0
gpqa_encoded,346,7,0,0,0,0,2370,0,0
gpqa_encoded,346,8,0,0,0,0,4492,0,0
gpqa_encoded,346,9,0,0,0,0,3217,0,0
gpqa_encoded,346,10,0,0,0,0,5389,0,0
gpqa_encoded,346,11,0,0,0,0,6379,0,0
gpqa_encoded,346,12,0,0,0,0,5444,0,0
gpqa_encoded,346,13,0,0,0,0,4588,0,0
gpqa_encoded,346,14,0,0,0,0,6707,0,0
gpqa_encoded,346,15,0,0,0,0,7643,0,0
gpqa_encoded,346,16,0,0,0,0,5372,0,0
gpqa_encoded,346,17,0,0,0,0,4657,0,0
gpqa_encoded,346,18,0,0,0,0,5087,0,0
gpqa_encoded,346,19,0,0,0,0,6978,0,0
gpqa_encoded,346,20,0,0,0,0,8451,0,0
gpqa_encoded,346,21,0,0,0,0,5367,0,0
gpqa_encoded,346,22,0,0,0,0,4327,0,0
gpqa_encoded,346,23,0,0,0,0,3772,0,0
gpqa_encoded,346,0,1,1,0,0,14481,0,1
gpqa_encoded,346,1,1,0,0,0,6907,0,0
gpqa_encoded,346,2,1,0,0,0,5094,0,0
gpqa_encoded,346,3,1,0,0,0,3624,0,0
gpqa_encoded,346,4,1,1,0,0,4142,0,1
gpqa_encoded,346,5,1,1,0,0,5871,0,1
gpqa_encoded,346,6,1,0,0,0,8029,0,0
gpqa_encoded,346,7,1,1,0,0,6375,0,1
gpqa_encoded,346,8,1,0,0,0,8393,0,0
gpqa_encoded,346,9,1,0,0,0,10126,0,0
gpqa_encoded,346,10,1,0,0,0,9753,0,0
gpqa_encoded,346,11,1,0,0,0,7135,0,0
gpqa_encoded,346,12,1,0,0,0,4293,0,0
gpqa_encoded,346,13,1,1,0,0,4823,0,1
gpqa_encoded,346,14,1,0,0,0,5389,0,0
gpqa_encoded,346,15,1,0,0,0,6707,0,0
gpqa_encoded,346,16,1,1,0,0,7953,0,1
gpqa_encoded,346,17,1,1,0,0,7236,0,1
gpqa_encoded,346,18,1,1,0,0,3393,0,1
gpqa_encoded,346,19,1,0,0,0,3591,0,0
gpqa_encoded,346,20,1,1,1,0,7807,0,1
gpqa_encoded,346,21,1,0,0,0,9413,0,0
gpqa_encoded,346,22,1,1,0,0,7581,0,1
gpqa_encoded,346,23,1,0,0,0,5626,0,0
gpqa_encoded,696,0,0,1,0,0,1966,0,1
gpqa_encoded,696,1,0,1,0,0,1337,0,1
gpqa_encoded,696,2,0,1,0,0,3235,0,1
gpqa_encoded,696,3,0,0,0,0,5092,0,0
gpqa_encoded,696,4,0,1,0,0,4774,0,1
gpqa_encoded,696,5,0,1,0,0,2794,0,1
gpqa_encoded,696,6,0,1,0,0,1586,0,1
gpqa_encoded,696,7,0,1,0,0,6692,0,1
gpqa_encoded,696,8,0,1,0,0,2000,0,1
gpqa_encoded,696,9,0,1,0,0,1791,0,1
gpqa_encoded,696,10,0,1,0,0,1524,0,1
gpqa_encoded,696,11,0,0,0,0,2521,0,0
gpqa_encoded,696,12,0,0,0,0,2738,0,0
gpqa_encoded,696,13,0,1,0,0,3210,0,1
gpqa_encoded,696,14,0,1,0,0,1815,0,1
gpqa_encoded,696,15,0,1,0,0,3764,0,1
gpqa_encoded,696,16,0,1,0,0,3520,0,1
gpqa_encoded,696,17,0,1,0,0,3407,0,1
gpqa_encoded,696,18,0,1,0,0,2315,0,1
gpqa_encoded,696,19,0,1,0,0,7590,0,1
gpqa_encoded,696,20,0,1,0,0,3576,0,1
gpqa_encoded,696,21,0,1,0,0,1224,0,1
gpqa_encoded,696,22,0,1,0,0,4970,0,1
gpqa_encoded,696,23,0,1,0,0,1790,0,1
gpqa_encoded,696,0,1,1,0,0,3010,0,1
gpqa_encoded,696,1,1,0,0,0,8203,0,0
gpqa_encoded,696,2,1,1,1,0,4195,0,1
gpqa_encoded,696,3,1,1,0,0,3086,0,1
gpqa_encoded,696,4,1,0,0,0,665,1,0
gpqa_encoded,696,5,1,1,0,0,2857,0,1
gpqa_encoded,696,6,1,1,1,0,4966,0,1
gpqa_encoded,696,7,1,1,0,0,3143,0,1
gpqa_encoded,696,8,1,1,1,0,2863,0,1
gpqa_encoded,696,9,1,1,0,0,8220,0,1
gpqa_encoded,696,10,1,1,0,0,2872,0,1
gpqa_encoded,696,11,1,1,0,0,1905,0,1
gpqa_encoded,696,12,1,1,0,0,5542,0,1
gpqa_encoded,696,13,1,1,0,0,2126,0,1
gpqa_encoded,696,14,1,1,0,0,2182,0,1
gpqa_encoded,696,15,1,1,0,0,5414,0,1
gpqa_encoded,696,16,1,1,1,0,2379,0,1
gpqa_encoded,696,17,1,1,0,0,2843,0,1
gpqa_encoded,696,18,1,1,0,0,4663,0,1
gpqa_encoded,696,19,1,1,0,0,4032,0,1
gpqa_encoded,696,20,1,1,0,0,4129,0,1
gpqa_encoded,696,21,1,1,0,0,4232,0,1
gpqa_encoded,696,22,1,1,0,0,7834,0,1
gpqa_encoded,696,23,1,1,1,0,3288,0,1
gpqa_encoded,667,0,0,0,0,0,6887,0,0
gpqa_encoded,667,1,0,0,0,0,7658,0,0
gpqa_encoded,667,2,0,0,0,0,22248,0,0
gpqa_encoded,667,3,0,0,0,0,8642,0,0
gpqa_encoded,667,4,0,0,0,0,23807,0,0
gpqa_encoded,667,5,0,0,0,0,9528,0,0
gpqa_encoded,667,6,0,0,0,0,14821,0,0
gpqa_encoded,667,7,0,0,0,0,1987,0,0
gpqa_encoded,667,8,0,0,0,0,3994,0,0
gpqa_encoded,667,9,0,0,0,0,38104,1,0
gpqa_encoded,667,10,0,0,0,0,25172,0,0
gpqa_encoded,667,11,0,0,0,0,4200,0,0
gpqa_encoded,667,12,0,0,0,0,6986,0,0
gpqa_encoded,667,13,0,0,0,0,5047,0,0
gpqa_encoded,667,14,0,0,0,0,1622,0,0
gpqa_encoded,667,15,0,0,0,0,7495,0,0
gpqa_encoded,667,16,0,0,0,0,21560,0,0
gpqa_encoded,667,17,0,0,0,0,19259,0,0
gpqa_encoded,667,18,0,1,0,0,8445,0,1
gpqa_encoded,667,19,0,0,0,0,10372,0,0
gpqa_encoded,667,20,0,0,0,0,37697,0,0
gpqa_encoded,667,21,0,0,0,0,13237,0,0
gpqa_encoded,667,22,0,0,0,0,12858,0,0
gpqa_encoded,667,23,0,0,0,0,18572,0,0
gpqa_encoded,667,0,1,1,0,0,5354,0,1
gpqa_encoded,667,1,1,1,1,0,1386,0,1
gpqa_encoded,667,2,1,1,1,0,2877,0,1
gpqa_encoded,667,3,1,0,0,0,20616,0,0
gpqa_encoded,667,4,1,1,1,0,903,0,1
gpqa_encoded,667,5,1,1,1,0,5983,0,1
gpqa_encoded,667,6,1,1,0,0,2595,0,1
gpqa_encoded,667,7,1,1,1,0,1352,0,1
gpqa_encoded,667,8,1,1,1,0,1075,0,1
gpqa_encoded,667,9,1,1,1,0,3025,0,1
gpqa_encoded,667,10,1,1,0,0,1830,0,1
gpqa_encoded,667,11,1,1,0,0,1896,0,1
gpqa_encoded,667,12,1,0,0,0,6000,0,0
gpqa_encoded,667,13,1,0,0,0,3279,0,0
gpqa_encoded,667,14,1,1,0,0,2597,0,1
gpqa_encoded,667,15,1,0,1,0,1241,0,0
gpqa_encoded,667,16,1,1,0,0,3626,0,1
gpqa_encoded,667,17,1,1,1,0,991,0,1
gpqa_encoded,667,18,1,0,0,0,3793,0,0
gpqa_encoded,667,19,1,1,1,0,1575,0,1
gpqa_encoded,667,20,1,0,0,0,10610,0,0
gpqa_encoded,667,21,1,1,1,0,1353,0,1
gpqa_encoded,667,22,1,1,1,0,785,0,1
gpqa_encoded,667,23,1,0,1,0,4265,0,0
gpqa_encoded,473,0,0,0,0,0,9522,0,0
gpqa_encoded,473,1,0,0,0,0,15104,0,0
gpqa_encoded,473,2,0,0,0,0,29159,0,0
gpqa_encoded,473,3,0,0,0,0,21941,0,0
gpqa_encoded,473,4,0,0,0,0,8332,0,0
gpqa_encoded,473,5,0,0,0,0,14001,0,0
gpqa_encoded,473,6,0,0,0,0,19001,0,0
gpqa_encoded,473,7,0,0,0,0,3445,0,0
gpqa_encoded,473,8,0,0,0,0,7580,0,0
gpqa_encoded,473,9,0,0,0,0,20350,0,0
gpqa_encoded,473,10,0,0,0,0,14546,0,0
gpqa_encoded,473,11,0,0,0,0,30213,0,0
gpqa_encoded,473,12,0,0,0,0,16673,0,0
gpqa_encoded,473,13,0,0,0,0,8756,0,0
gpqa_encoded,473,14,0,0,0,0,10427,0,0
gpqa_encoded,473,15,0,0,0,0,17891,0,0
gpqa_encoded,473,16,0,0,0,0,3813,0,0
gpqa_encoded,473,17,0,0,0,0,22058,0,0
gpqa_encoded,473,18,0,0,0,0,13482,0,0
gpqa_encoded,473,19,0,0,0,0,9763,0,0
gpqa_encoded,473,20,0,0,0,0,8420,0,0
gpqa_encoded,473,21,0,0,0,0,8339,0,0
gpqa_encoded,473,22,0,0,0,0,7547,0,0
gpqa_encoded,473,23,0,0,0,0,10980,0,0
gpqa_encoded,473,0,1,0,0,0,10949,0,0
gpqa_encoded,473,1,1,0,0,0,11515,0,0
gpqa_encoded,473,2,1,0,0,0,8059,0,0
gpqa_encoded,473,3,1,0,0,0,4844,0,0
gpqa_encoded,473,4,1,0,0,0,13260,0,0
gpqa_encoded,473,5,1,0,0,0,7591,0,0
gpqa_encoded,473,6,1,0,1,0,12665,0,0
gpqa_encoded,473,7,1,0,0,0,37202,0,0
gpqa_encoded,473,8,1,0,0,0,11833,0,0
gpqa_encoded,473,9,1,0,0,0,3822,0,0
gpqa_encoded,473,10,1,0,0,0,7086,0,0
gpqa_encoded,473,11,1,0,0,0,3168,0,0
gpqa_encoded,473,12,1,0,0,0,5709,0,0
gpqa_encoded,473,13,1,0,0,0,21775,0,0
gpqa_encoded,473,14,1,0,0,0,12952,0,0
gpqa_encoded,473,15,1,0,0,0,9827,0,0
gpqa_encoded,473,16,1,0,0,0,14273,0,0
gpqa_encoded,473,17,1,0,0,0,11670,0,0
gpqa_encoded,473,18,1,0,0,0,14840,0,0
gpqa_encoded,473,19,1,0,0,0,11271,0,0
gpqa_encoded,473,20,1,0,0,0,27319,0,0
gpqa_encoded,473,21,1,0,0,0,8961,0,0
gpqa_encoded,473,22,1,0,0,0,5664,0,0
gpqa_encoded,473,23,1,0,0,0,11922,0,0
gpqa_encoded,138,0,0,0,0,0,5742,0,0
gpqa_encoded,138,1,0,0,0,0,3603,0,0
gpqa_encoded,138,2,0,0,0,0,5421,0,0
gpqa_encoded,138,3,0,0,0,0,4390,0,0
gpqa_encoded,138,4,0,0,0,0,7428,0,0
gpqa_encoded,138,5,0,0,0,0,5746,0,0
gpqa_encoded,138,6,0,0,0,0,1515,0,0
gpqa_encoded,138,7,0,0,0,0,4848,0,0
gpqa_encoded,138,8,0,0,0,0,3063,0,0
gpqa_encoded,138,9,0,0,0,0,6788,0,0
gpqa_encoded,138,10,0,1,0,0,9712,0,1
gpqa_encoded,138,11,0,0,0,0,3361,0,0
gpqa_encoded,138,12,0,0,0,0,2716,0,0
gpqa_encoded,138,13,0,0,0,0,3354,0,0
gpqa_encoded,138,14,0,0,0,0,3055,0,0
gpqa_encoded,138,15,0,1,0,0,7395,0,1
gpqa_encoded,138,16,0,0,0,0,4318,0,0
gpqa_encoded,138,17,0,0,0,0,4615,0,0
gpqa_encoded,138,18,0,0,0,0,3316,0,0
gpqa_encoded,138,19,0,0,0,0,3572,0,0
gpqa_encoded,138,20,0,0,0,0,4455,0,0
gpqa_encoded,138,21,0,0,0,0,3199,0,0
gpqa_encoded,138,22,0,0,0,0,3640,0,0
gpqa_encoded,138,23,0,0,0,0,3025,0,0
gpqa_encoded,138,0,1,1,1,0,972,0,1
gpqa_encoded,138,1,1,1,0,0,3977,0,1
gpqa_encoded,138,2,1,0,0,0,5241,0,0
gpqa_encoded,138,3,1,0,0,0,2129,0,0
gpqa_encoded,138,4,1,1,0,0,7406,0,1
gpqa_encoded,138,5,1,1,0,0,4486,0,1
gpqa_encoded,138,6,1,1,1,0,3645,0,1
gpqa_encoded,138,7,1,0,0,0,7367,0,0
gpqa_encoded,138,8,1,1,1,0,3928,0,1
gpqa_encoded,138,9,1,0,0,0,4415,0,0
gpqa_encoded,138,10,1,0,1,0,3387,0,0
gpqa_encoded,138,11,1,1,0,0,2975,0,1
gpqa_encoded,138,12,1,0,0,0,4413,0,0
gpqa_encoded,138,13,1,1,1,0,7107,0,1
gpqa_encoded,138,14,1,0,0,0,2649,0,0
gpqa_encoded,138,15,1,1,1,0,2239,0,1
gpqa_encoded,138,16,1,0,0,0,4547,0,0
gpqa_encoded,138,17,1,1,1,0,1474,0,1
gpqa_encoded,138,18,1,0,0,0,5162,0,0
gpqa_encoded,138,19,1,0,0,0,3325,0,0
gpqa_encoded,138,20,1,1,0,0,5528,0,1
gpqa_encoded,138,21,1,0,0,0,1847,0,0
gpqa_encoded,138,22,1,1,1,0,3801,0,1
gpqa_encoded,138,23,1,0,0,0,5964,0,0
gpqa_encoded,626,0,0,0,0,0,1472,0,0
gpqa_encoded,626,1,0,0,0,0,2584,0,0
gpqa_encoded,626,2,0,0,0,0,1077,0,0
gpqa_encoded,626,3,0,0,0,0,1234,0,0
gpqa_encoded,626,4,0,0,0,0,1007,0,0
gpqa_encoded,626,5,0,0,0,0,929,0,0
gpqa_encoded,626,6,0,0,0,0,1907,0,0
gpqa_encoded,626,7,0,0,0,0,1676,0,0
gpqa_encoded,626,8,0,0,0,0,1447,0,0
gpqa_encoded,626,9,0,0,0,0,637,0,0
gpqa_encoded,626,10,0,0,0,0,2767,0,0
gpqa_encoded,626,11,0,0,0,0,1731,0,0
gpqa_encoded,626,12,0,0,0,0,961,0,0
gpqa_encoded,626,13,0,0,0,0,1670,0,0
gpqa_encoded,626,14,0,0,0,0,1005,0,0
gpqa_encoded,626,15,0,0,0,0,1656,0,0
gpqa_encoded,626,16,0,0,0,0,1101,0,0
gpqa_encoded,626,17,0,0,0,0,1402,0,0
gpqa_encoded,626,18,0,0,0,0,1324,0,0
gpqa_encoded,626,19,0,0,0,0,1033,0,0
gpqa_encoded,626,20,0,0,0,0,972,0,0
gpqa_encoded,626,21,0,0,0,0,1896,0,0
gpqa_encoded,626,22,0,0,0,0,1629,0,0
gpqa_encoded,626,23,0,0,0,0,1853,0,0
gpqa_encoded,626,0,1,1,1,0,1719,0,1
gpqa_encoded,626,1,1,0,0,0,1423,0,0
gpqa_encoded,626,2,1,1,0,0,3464,0,1
gpqa_encoded,626,3,1,1,1,0,768,0,1
gpqa_encoded,626,4,1,1,1,0,1869,0,1
gpqa_encoded,626,5,1,1,1,0,2245,0,1
gpqa_encoded,626,6,1,1,1,0,2339,0,1
gpqa_encoded,626,7,1,1,1,0,3219,0,1
gpqa_encoded,626,8,1,1,1,0,1517,0,1
gpqa_encoded,626,9,1,1,1,0,1652,0,1
gpqa_encoded,626,10,1,1,0,0,2012,0,1
gpqa_encoded,626,11,1,1,0,0,2377,0,1
gpqa_encoded,626,12,1,1,1,0,2295,0,1
gpqa_encoded,626,13,1,0,0,0,1914,0,0
gpqa_encoded,626,14,1,1,1,0,2270,0,1
gpqa_encoded,626,15,1,1,0,0,1426,0,1
gpqa_encoded,626,16,1,1,1,0,955,0,1
gpqa_encoded,626,17,1,1,0,0,3006,0,1
gpqa_encoded,626,18,1,1,1,0,1050,0,1
gpqa_encoded,626,19,1,0,0,0,3579,0,0
gpqa_encoded,626,20,1,1,1,0,2012,0,1
gpqa_encoded,626,21,1,1,0,0,1805,0,1
gpqa_encoded,626,22,1,0,0,0,3641,0,0
gpqa_encoded,626,23,1,1,1,0,3674,0,1
gpqa_encoded,380,0,0,0,0,0,3075,0,0
gpqa_encoded,380,1,0,1,0,0,4147,0,1
gpqa_encoded,380,2,0,1,0,0,9358,0,1
gpqa_encoded,380,3,0,0,0,0,2829,0,0
gpqa_encoded,380,4,0,1,0,0,4013,0,1
gpqa_encoded,380,5,0,0,0,0,5966,0,0
gpqa_encoded,380,6,0,0,0,0,3387,0,0
gpqa_encoded,380,7,0,0,0,0,5381,0,0
gpqa_encoded,380,8,0,0,0,0,7343,0,0
gpqa_encoded,380,9,0,0,0,0,12118,0,0
gpqa_encoded,380,10,0,1,0,0,2269,0,1
gpqa_encoded,380,11,0,1,0,0,8501,0,1
gpqa_encoded,380,12,0,0,0,0,2505,0,0
gpqa_encoded,380,13,0,0,0,0,5651,0,0
gpqa_encoded,380,14,0,1,0,0,5664,0,1
gpqa_encoded,380,15,0,0,0,0,6322,0,0
gpqa_encoded,380,16,0,1,0,0,13254,0,1
gpqa_encoded,380,17,0,0,0,0,6614,0,0
gpqa_encoded,380,18,0,1,0,0,5764,0,1
gpqa_encoded,380,19,0,1,0,0,5009,0,1
gpqa_encoded,380,20,0,1,0,0,4307,0,1
gpqa_encoded,380,21,0,1,0,0,4705,0,1
gpqa_encoded,380,22,0,1,0,0,5741,0,1
gpqa_encoded,380,23,0,0,0,0,5419,0,0
gpqa_encoded,380,0,1,1,0,0,8422,0,1
gpqa_encoded,380,1,1,1,0,0,4990,0,1
gpqa_encoded,380,2,1,1,0,0,4349,0,1
gpqa_encoded,380,3,1,0,0,0,3888,0,0
gpqa_encoded,380,4,1,1,0,0,4476,0,1
gpqa_encoded,380,5,1,0,0,0,4712,0,0
gpqa_encoded,380,6,1,1,0,0,9114,0,1
gpqa_encoded,380,7,1,1,0,0,3855,0,1
gpqa_encoded,380,8,1,0,0,0,8821,0,0
gpqa_encoded,380,9,1,1,0,0,3524,0,1
gpqa_encoded,380,10,1,1,0,0,3782,0,1
gpqa_encoded,380,11,1,0,0,0,4679,0,0
gpqa_encoded,380,12,1,0,0,0,5045,0,0
gpqa_encoded,380,13,1,1,0,0,4985,0,1
gpqa_encoded,380,14,1,0,0,0,7698,0,0
gpqa_encoded,380,15,1,0,0,0,6505,0,0
gpqa_encoded,380,16,1,0,0,0,2926,0,0
gpqa_encoded,380,17,1,0,1,0,5153,0,0
gpqa_encoded,380,18,1,1,0,0,8388,0,1
gpqa_encoded,380,19,1,0,0,0,13981,0,0
gpqa_encoded,380,20,1,0,0,0,4782,0,0
gpqa_encoded,380,21,1,0,0,0,4602,0,0
gpqa_encoded,380,22,1,0,0,0,6507,0,0
gpqa_encoded,380,23,1,1,0,0,2260,0,1
gpqa_encoded,636,0,0,1,0,0,3399,0,1
gpqa_encoded,636,1,0,1,0,0,1580,0,1
gpqa_encoded,636,2,0,1,0,0,4496,0,1
gpqa_encoded,636,3,0,1,0,0,3263,0,1
gpqa_encoded,636,4,0,1,0,0,2883,0,1
gpqa_encoded,636,5,0,1,0,0,2780,0,1
gpqa_encoded,636,6,0,1,0,0,2502,0,1
gpqa_encoded,636,7,0,1,0,0,1770,0,1
gpqa_encoded,636,8,0,1,0,0,2893,0,1
gpqa_encoded,636,9,0,1,0,0,3567,0,1
gpqa_encoded,636,10,0,1,0,0,1745,0,1
gpqa_encoded,636,11,0,0,0,0,1589,0,0
gpqa_encoded,636,12,0,1,0,0,3380,0,1
gpqa_encoded,636,13,0,1,0,0,1472,0,1
gpqa_encoded,636,14,0,1,0,0,4241,0,1
gpqa_encoded,636,15,0,1,0,0,3241,0,1
gpqa_encoded,636,16,0,1,0,0,3025,0,1
gpqa_encoded,636,17,0,0,0,0,4929,0,0
gpqa_encoded,636,18,0,1,0,0,2442,0,1
gpqa_encoded,636,19,0,0,0,0,3052,0,0
gpqa_encoded,636,20,0,1,0,0,2281,0,1
gpqa_encoded,636,21,0,1,0,0,3622,0,1
gpqa_encoded,636,22,0,1,0,0,8548,0,1
gpqa_encoded,636,23,0,1,0,0,4528,0,1
gpqa_encoded,636,0,1,1,0,0,4779,0,1
gpqa_encoded,636,1,1,1,0,0,3237,0,1
gpqa_encoded,636,2,1,1,0,0,2224,0,1
gpqa_encoded,636,3,1,1,0,0,5068,0,1
gpqa_encoded,636,4,1,0,0,0,10280,0,0
gpqa_encoded,636,5,1,1,1,0,3677,0,1
gpqa_encoded,636,6,1,1,0,0,4280,0,1
gpqa_encoded,636,7,1,0,0,0,3141,0,0
gpqa_encoded,636,8,1,0,0,0,2589,0,0
gpqa_encoded,636,9,1,1,0,0,4565,0,1
gpqa_encoded,636,10,1,1,0,0,4581,0,1
gpqa_encoded,636,11,1,1,0,0,7682,0,1
gpqa_encoded,636,12,1,0,0,0,2063,0,0
gpqa_encoded,636,13,1,1,0,0,2266,0,1
gpqa_encoded,636,14,1,1,0,0,2723,0,1
gpqa_encoded,636,15,1,1,0,0,5433,0,1
gpqa_encoded,636,16,1,0,0,0,3080,0,0
gpqa_encoded,636,17,1,1,0,0,2781,0,1
gpqa_encoded,636,18,1,1,0,0,1407,0,1
gpqa_encoded,636,19,1,1,0,0,6877,0,1
gpqa_encoded,636,20,1,1,0,0,4152,0,1
gpqa_encoded,636,21,1,1,0,0,3403,0,1
gpqa_encoded,636,22,1,1,0,0,4730,0,1
gpqa_encoded,636,23,1,0,0,0,3527,0,0
gpqa_encoded,695,0,0,0,0,0,17103,0,0
gpqa_encoded,695,1,0,0,0,0,2658,1,0
gpqa_encoded,695,2,0,0,0,0,17066,0,0
gpqa_encoded,695,3,0,0,0,0,18228,0,0
gpqa_encoded,695,4,0,0,0,0,8924,0,0
gpqa_encoded,695,5,0,0,0,0,19464,0,0
gpqa_encoded,695,6,0,0,0,0,6690,0,0
gpqa_encoded,695,7,0,0,0,0,6508,0,0
gpqa_encoded,695,8,0,0,0,0,5462,0,0
gpqa_encoded,695,9,0,0,0,0,7524,0,0
gpqa_encoded,695,10,0,0,0,0,10896,0,0
gpqa_encoded,695,11,0,0,0,0,13010,0,0
gpqa_encoded,695,12,0,0,0,0,13147,0,0
gpqa_encoded,695,13,0,0,0,0,8903,0,0
gpqa_encoded,695,14,0,0,0,0,14303,0,0
gpqa_encoded,695,15,0,0,0,0,33733,0,0
gpqa_encoded,695,16,0,0,0,0,4458,0,0
gpqa_encoded,695,17,0,0,0,0,9382,0,0
gpqa_encoded,695,18,0,0,0,0,9277,0,0
gpqa_encoded,695,19,0,0,0,0,35346,0,0
gpqa_encoded,695,20,0,0,0,0,6415,0,0
gpqa_encoded,695,21,0,0,0,0,5365,0,0
gpqa_encoded,695,22,0,0,0,0,11878,0,0
gpqa_encoded,695,23,0,0,0,0,28811,0,0
gpqa_encoded,695,0,1,0,0,0,31118,0,0
gpqa_encoded,695,1,1,0,1,0,9776,0,0
gpqa_encoded,695,2,1,0,0,0,19549,0,0
gpqa_encoded,695,3,1,0,0,0,10314,0,0
gpqa_encoded,695,4,1,1,0,0,6032,0,1
gpqa_encoded,695,5,1,0,0,0,9006,0,0
gpqa_encoded,695,6,1,0,0,0,12383,0,0
gpqa_encoded,695,7,1,0,0,0,12622,0,0
gpqa_encoded,695,8,1,0,0,0,9510,0,0
gpqa_encoded,695,9,1,0,0,0,5406,0,0
gpqa_encoded,695,10,1,1,0,0,9966,0,1
gpqa_encoded,695,11,1,1,0,0,13774,0,1
gpqa_encoded,695,12,1,0,0,0,9722,0,0
gpqa_encoded,695,13,1,0,0,0,6754,0,0
gpqa_encoded,695,14,1,0,0,0,4705,0,0
gpqa_encoded,695,15,1,0,0,0,12800,0,0
gpqa_encoded,695,16,1,0,0,0,16916,0,0
gpqa_encoded,695,17,1,1,0,0,8778,0,1
gpqa_encoded,695,18,1,0,0,0,5478,0,0
gpqa_encoded,695,19,1,0,0,0,33750,0,0
gpqa_encoded,695,20,1,0,0,0,9299,0,0
gpqa_encoded,695,21,1,0,0,0,6957,0,0
gpqa_encoded,695,22,1,0,0,0,8463,0,0
gpqa_encoded,695,23,1,0,0,0,24540,0,0
gpqa_encoded,84,0,0,0,0,0,2443,0,0
gpqa_encoded,84,1,0,1,0,0,3849,0,1
gpqa_encoded,84,2,0,1,0,0,1845,0,1
gpqa_encoded,84,3,0,1,0,0,3249,0,1
gpqa_encoded,84,4,0,1,0,0,1775,0,1
gpqa_encoded,84,5,0,0,0,0,4365,0,0
gpqa_encoded,84,6,0,1,0,0,9918,0,1
gpqa_encoded,84,7,0,1,0,0,3978,0,1
gpqa_encoded,84,8,0,1,0,0,3020,0,1
gpqa_encoded,84,9,0,1,0,0,2937,0,1
gpqa_encoded,84,10,0,0,0,0,5854,0,0
gpqa_encoded,84,11,0,1,0,0,4005,0,1
gpqa_encoded,84,12,0,1,0,0,2849,0,1
gpqa_encoded,84,13,0,0,0,0,2075,0,0
gpqa_encoded,84,14,0,1,0,0,4719,0,1
gpqa_encoded,84,15,0,1,0,0,2763,0,1
gpqa_encoded,84,16,0,1,0,0,3135,0,1
gpqa_encoded,84,17,0,1,0,0,2146,0,1
gpqa_encoded,84,18,0,1,0,0,1554,0,1
gpqa_encoded,84,19,0,1,0,0,4860,0,1
gpqa_encoded,84,20,0,1,0,0,2303,0,1
gpqa_encoded,84,21,0,1,0,0,6885,0,1
gpqa_encoded,84,22,0,0,0,0,3242,0,0
gpqa_encoded,84,23,0,0,0,0,3266,0,0
gpqa_encoded,84,0,1,1,0,0,6695,0,1
gpqa_encoded,84,1,1,1,0,0,9410,0,1
gpqa_encoded,84,2,1,1,0,0,6716,0,1
gpqa_encoded,84,3,1,1,0,0,4830,0,1
gpqa_encoded,84,4,1,1,0,0,4880,0,1
gpqa_encoded,84,5,1,1,0,0,1965,0,1
gpqa_encoded,84,6,1,0,0,0,1909,0,0
gpqa_encoded,84,7,1,1,0,0,4908,0,1
gpqa_encoded,84,8,1,1,0,0,4022,0,1
gpqa_encoded,84,9,1,0,0,0,2386,0,0
gpqa_encoded,84,10,1,1,0,0,4881,0,1
gpqa_encoded,84,11,1,0,0,0,1931,0,0
gpqa_encoded,84,12,1,1,0,0,2698,0,1
gpqa_encoded,84,13,1,1,0,0,2593,0,1
gpqa_encoded,84,14,1,0,0,0,2692,0,0
gpqa_encoded,84,15,1,0,0,0,4787,0,0
gpqa_encoded,84,16,1,1,1,0,3573,0,1
gpqa_encoded,84,17,1,0,0,0,2240,0,0
gpqa_encoded,84,18,1,1,0,0,2273,0,1
gpqa_encoded,84,19,1,1,0,0,6769,0,1
gpqa_encoded,84,20,1,1,0,0,3092,0,1
gpqa_encoded,84,21,1,0,0,0,3635,0,0
gpqa_encoded,84,22,1,1,0,0,2812,0,1
gpqa_encoded,84,23,1,1,0,0,3104,0,1
gpqa_encoded,96,0,0,0,0,0,13784,0,0
